Packageid,HouseName,Facade,Brand,Storey,CarSpaces,Price,Study,Ensuite,BedRooms,BathRooms,LandSize,BlockType,HouseSize
226439,Strathmore,Drysdale,Gen,Single,2,730600,0,1,4,2,420,Regular,234
226440,Alphington,Drysdale,Gen,Single,2,493897,0,1,3,2,295,Corner,153
226441,Alphington,Haring,Gen,Single,2,493897,0,1,3,2,295,Corner,153
226442,Ormond,Drysdale,Gen,Single,2,685700,1,1,3,2,400,Regular,237
226443,Ashwood,Condor,Gen,Double,2,596047,1,1,4,2,295,Corner,241
226444,Hawthorn,Condor,Gen,Double,2,716800,1,1,4,2,350,Regular,333
226445,Ashwood,Matisse,Gen,Double,2,599047,1,1,4,2,295,Corner,241
226446,Caulfield,Haring,Gen,Single,2,493127,0,1,3,2,538,Irregular,207
226447,Ashwood,Condor,Gen,Double,2,676700,1,1,4,2,313,Regular,241
226448,Carlton,Drysdale,Gen,Single,2,592900,0,1,3,2,325,Regular,178
226449,Sandringham,Drysdale,Gen,Single,2,493447,0,1,3,2,295,Corner,151
226450,Sandringham,Haring,Gen,Single,2,493447,0,1,3,2,295,Corner,151
226451,Macleod,Haring,Gen,Single,2,637607,0,1,4,2,496,Regular,238
226452,Spotswood,Sunseeker,Gen,Single,2,630307,0,1,3,2,448,Regular,223
226453,Spotswood,Alpine,Gen,Single,2,622607,0,1,3,2,448,Regular,223
226454,Pierce,Ivy,Elements,Single,2,677007,0,1,4,2,476,Regular,260
226455,Fitzroy,Monet,Gen,Double,2,896650,1,1,4,2,576,Regular,323
226456,Portsea,Urban,Gen,Double,2,730747,1,1,4,2,510,Regular,298
226457,Vermont,Haring,Gen,Single,2,665877,0,1,4,2,514,Regular,251
226458,Carlton,Haring,Gen,Single,2,462420,0,1,4,2,375,Regular,206
226459,Yarraville,Condor,Gen,Double,2,640257,1,1,3,2,407,Regular,198
226460,Sandringham,Haring,Gen,Single,2,539377,0,1,3,2,352,Regular,151
226461,Macleod,Drysdale,Gen,Single,2,775087,0,1,4,2,512,Regular,238
226462,Kooyong,Drysdale,Gen,Single,2,687247,0,1,3,2,448,Regular,182
226466,Hawthorn,Monet,Gen,Double,2,654830,1,1,4,2,448,Regular,333
226467,Canterbury,Woodland,Gen,Single,2,584150,0,1,4,2,448,Regular,250
226468,Caulfield,Drysdale,Gen,Single,2,640427,0,1,4,2,434,Corner,231
226469,Canterbury,Alpine,Gen,Single,2,672227,1,1,4,2,503,Regular,267
226470,Macleod,Nolan,Gen,Single,2,680127,0,1,4,2,512,Regular,266
226471,Ashwood,Matisse,Gen,Double,2,706427,1,1,4,2,400,Regular,298
226472,Carlton,Dowd,Gen,Single,2,604327,0,1,3,2,400,Regular,178
226473,Malvern,Drysdale,Gen,Single,2,575070,0,1,4,2,437,Regular,234
226474,Fitzroy,Condor,Gen,Double,2,653700,1,1,4,2,437,Regular,323
226475,Hawthorn,Condor,Gen,Double,2,682610,1,1,4,2,437,Regular,395
226476,Osborne,Heathland,Gen,Double,2,703310,0,1,5,2,437,Regular,416
226477,Ashwood,Matisse,Gen,Double,2,547667,1,1,4,2,293,Corner,241
226478,Ashwood,Condor,Gen,Double,2,540567,1,1,4,2,281,Corner,241
226479,Spotswood,Alpine,Gen,Single,2,627097,1,1,4,2,512,Regular,284
226481,Hawthorn,Monet,Gen,Double,2,691317,1,1,5,2,448,Regular,432
226482,Thornbury,Drysdale,Gen,Single,2,580857,0,1,4,2,448,Regular,264
226483,Thornbury,Dowd,Gen,Single,2,638715,0,1,4,2,448,Regular,264
226484,Hawthorn,Matisse,Gen,Double,2,745675,1,1,5,2,448,Regular,432
226485,Malvern,Drysdale,Gen,Single,2,634515,1,1,4,2,448,Regular,267
226486,Cremorne,Dowd,Gen,Single,2,481250,0,1,4,2,538,Irregular,177
226487,Canterbury,Sunseeker,Gen,Single,2,513950,0,1,4,2,538,Irregular,234
226488,Portsea,Metropolitan,Gen,Double,2,591090,1,1,4,2,538,Irregular,298
226489,Hawthorn,Orana,Gen,Double,2,616770,1,1,4,2,538,Irregular,333
226490,Sandringham,Haring,Gen,Single,2,444340,0,1,3,2,332,Corner,151
226491,Ashwood,Matisse,Gen,Double,2,544110,1,1,4,2,332,Corner,241
226492,Ripponlea,Monet,Gen,Double,2,499420,1,1,4,2,231,Regular,207
226493,Hawthorn,Matisse,Gen,Double,2,651330,1,1,4,2,489,Corner,395
226494,Canterbury,Woodland,Gen,Single,2,544300,0,1,4,2,489,Corner,234
226495,Thornbury,Laing,Gen,Single,2,550240,0,1,4,2,489,Corner,251
226496,Vermont,Nolan,Gen,Single,2,550240,0,1,4,2,489,Corner,251
226497,Hawthorn,Orana,Gen,Double,2,826100,1,1,4,2,687,Regular,395
226498,Carlton,Nolan,Gen,Single,2,555380,0,1,4,2,376,Regular,206
226499,Hawthorn,Orana,Gen,Double,2,818800,1,1,4,2,687,Regular,333
226500,Strathmore,Drysdale,Gen,Single,2,601330,0,1,4,2,421,Regular,251
226501,Canterbury,Drysdale,Gen,Single,2,601300,0,1,4,2,421,Regular,250
226502,Parkville,Woodland,Gen,Single,2,557880,0,1,4,2,376,Regular,208
226503,Ashwood,Condor,Gen,Double,2,736840,1,1,4,2,400,Regular,352
226504,Alphington,Drysdale,Gen,Single,2,496898,0,1,3,2,287,Corner,153
226505,Caulfield,Drysdale,Gen,Single,2,607827,0,1,3,2,394,Regular,207
226506,Carlton,Arkley,Gen,Single,2,585427,0,1,3,2,386,Corner,178
226507,Macleod,Nolan,Gen,Single,2,657557,0,1,4,2,450,Regular,238
226508,Canterbury,Alpine,Gen,Single,2,663027,0,1,4,2,448,Regular,250
226509,Portsea,Teatree,Gen,Double,2,937227,1,1,4,2,576,Regular,426
226510,Canterbury,Sunseeker,Gen,Single,2,591690,0,1,4,2,448,Regular,234
226511,Canterbury,Sunseeker,Gen,Single,2,619790,0,1,4,2,448,Regular,250
226512,Canterbury,Sunseeker,Gen,Single,2,628790,1,1,4,2,448,Regular,267
226513,Malvern,Sunseeker,Gen,Single,2,593240,0,1,4,2,448,Regular,234
226514,Malvern,Sunseeker,Gen,Single,2,628790,1,1,4,2,448,Regular,267
226515,Parkville,Sunseeker,Gen,Single,2,549090,0,1,4,2,400,Regular,208
226516,Spotswood,Sunseeker,Gen,Single,2,766490,0,1,3,2,512,Regular,223
226517,Parkville,Sunseeker,Gen,Single,2,549090,0,1,4,2,400,Regular,208
226518,Parkville,Sunseeker,Gen,Single,2,549090,0,1,4,2,400,Regular,208
226519,Canterbury,Sunseeker,Gen,Single,2,619790,0,1,4,2,448,Regular,250
226520,Macleod,Drysdale,Gen,Single,2,775087,0,1,4,2,512,Regular,238
226521,Kooyong,Drysdale,Gen,Single,2,702047,0,1,4,2,448,Regular,211
226522,Elwood,Condor,Gen,Double,2,682407,1,1,3,2,375,Regular,224
226523,Ripponlea,Condor,Gen,Double,2,623797,1,1,4,2,315,Regular,215
226524,Ripponlea,Matisse,Gen,Double,2,626797,1,1,4,2,315,Regular,215
226525,Carlton,Haring,Gen,Single,2,622837,0,1,4,2,375,Regular,206
226526,Canterbury,Drysdale,Gen,Single,2,682087,0,1,4,2,420,Regular,234
226527,Carlton,Drysdale,Gen,Single,2,622837,0,1,4,2,375,Regular,206
226528,Carlton,Dowd,Gen,Single,2,627837,0,1,4,2,375,Regular,206
226529,Ashwood,Condor,Gen,Double,2,818777,1,1,4,2,495,Regular,241
226530,Sandringham,Drysdale,Gen,Single,2,432660,0,1,3,2,275,Regular,151
226531,Ashwood,Matisse,Gen,Double,2,537260,1,1,4,2,275,Regular,241
226532,Hawthorn,Orana,Gen,Double,2,731290,1,1,4,2,605,Regular,395
226533,Fitzroy,Bancroft,Gen,Double,2,612690,1,1,4,2,448,Regular,323
226534,Kooyong,Haring,Gen,Single,2,523460,0,1,4,2,400,Regular,211
226535,Mckinnon,Rainforest,Gen,Double,2,604090,1,1,4,2,400,Regular,307
226536,Carlton,Drysdale,Gen,Single,2,527760,0,1,4,2,400,Regular,218
226537,Ashwood,Matisse,Gen,Double,2,554190,1,1,4,2,350,Regular,241
226538,Ashwood,Condor,Gen,Double,2,641450,1,1,4,2,400,Regular,352
226539,Elwood,Matisse,Gen,Double,2,582290,1,1,4,2,400,Regular,274
226540,Ashwood,Condor,Gen,Double,2,610060,1,1,4,2,32,Regular,298
226541,Alphington,Dowd,Gen,Single,2,416940,0,1,3,2,263,Regular,153
226542,Ashwood,Monet,Gen,Double,2,633460,1,1,4,2,400,Regular,241
226543,Ashwood,Matisse,Gen,Double,2,633460,1,1,4,2,400,Regular,241
226544,Ripponlea,Matisse,Gen,Double,2,553590,1,1,4,2,400,Regular,215
226545,Malvern,Drysdale,Gen,Single,2,557550,0,1,4,2,444,Regular,234
226546,Osborne,Rainforest,Gen,Double,2,658590,0,1,5,2,448,Regular,416
226547,Portsea,Rainforest,Gen,Double,2,781870,1,1,4,2,512,Regular,426
226548,Ivanhoe,Arkley,Gen,Single,2,478360,0,1,3,2,350,Regular,179
226549,Fitzroy,Hester,Gen,Double,2,705690,1,1,4,2,605,Regular,384
226550,Spotswood,Woodland,Gen,Single,2,639450,1,1,4,2,512,Regular,284
226551,Caulfield,Dowd,Gen,Single,2,521970,0,1,3,2,392,Regular,207
226552,Malvern,Drysdale,Gen,Single,2,567950,0,1,4,2,448,Regular,234
226553,Deepdene,Drysdale,Gen,Single,2,529330,0,1,4,2,392,Regular,225
226554,Langham,Bottega,Elements,Double,2,664590,0,1,4,2,448,Regular,360
226555,Hawthorn,Matisse,Gen,Double,2,682610,1,1,4,2,448,Regular,395
226556,Macleod,Haring,Gen,Single,2,577130,0,1,4,2,448,Regular,266
226557,Strathmore,Haring,Gen,Single,2,578470,0,1,4,2,448,Regular,251
226558,Kooyong,Nolan,Gen,Single,2,533710,0,1,4,2,400,Regular,224
226559,Mason,Biko,Elements,Double,2,677590,1,1,4,2,448,Regular,341
226560,Osborne,Rainforest,Gen,Double,2,715140,0,1,5,2,448,Regular,416
226561,Carlton,Arkley,Gen,Single,2,549999,0,1,4,2,460,Corner,206
226562,Spotswood,Woodland,Gen,Single,2,622210,1,1,4,2,512,Regular,284
226567,Ripponlea,Condor,Gen,Double,2,506730,1,1,4,2,264,Corner,207
226568,Cremorne,Laing,Gen,Single,2,547900,0,1,4,2,392,Regular,177
226569,Carlton,Haring,Gen,Single,2,541600,0,1,4,2,376,Regular,206
226570,Hawthorn,Orana,Gen,Double,2,717079,1,1,4,2,448,Regular,333
226571,Parkville,Alpine,Gen,Single,2,542100,0,1,4,2,350,Regular,208
226572,Ashwood,Condor,Gen,Double,2,604640,1,1,4,2,412,Corner,241
226573,Spotswood,Woodland,Gen,Single,2,624200,1,1,4,2,512,Regular,284
226574,Caulfield,Laing,Gen,Single,2,522140,0,1,3,2,392,Regular,207
226575,Alphington,Drysdale,Gen,Single,2,479340,0,1,3,2,350,Regular,158
226576,Kooyong,Haring,Gen,Single,2,504100,0,1,3,2,374,Regular,182
226577,Carlton,Arkley,Gen,Single,2,523660,0,1,4,2,400,Regular,218
226578,Canterbury,Sunseeker,Gen,Single,2,585260,1,1,4,2,448,Regular,267
226579,Kooyong,Drysdale,Gen,Single,2,533880,0,1,4,2,400,Regular,224
226580,Malvern,Lakeland,Gen,Single,2,578260,1,1,4,2,444,Corner,267
226581,Northcote,Dowd,Gen,Single,2,572520,0,1,4,2,448,Regular,250
226582,Elwood,Matisse,Gen,Double,2,527960,1,1,3,2,294,Regular,224
226583,Hawthorn,Monet,Gen,Double,2,639480,1,1,4,2,448,Regular,333
226584,Kooyong,Drysdale,Gen,Single,2,531860,0,1,4,2,400,Regular,211
226585,Parkville,Drysdale,Gen,Single,2,532890,0,1,4,2,400,Regular,208
226586,Ashwood,Condor,Gen,Double,2,618460,1,1,4,2,400,Regular,298
226587,Mckinnon,Rainforest,Gen,Double,2,656750,1,1,5,2,400,Regular,340
226588,Camberwell,Dowd,Gen,Single,1,559250,0,1,3,2,294,Regular,160
226589,Collingwood,Dowd,Gen,Single,2,563410,0,1,3,2,294,Regular,172
226590,Ripponlea,Condor,Gen,Double,2,641350,1,1,4,2,294,Regular,215
226591,Elwood,Monet,Gen,Double,2,660380,1,1,3,2,294,Regular,239
226592,Cremorne,Dowd,Gen,Single,2,531307,0,1,4,2,413,Corner,172
226593,Strathmore,Drysdale,Gen,Single,2,631027,0,1,4,2,508,Corner,234
226594,Kooyong,Arkley,Gen,Single,2,452617,0,1,3,2,400,Regular,182
226595,Kooyong,Drysdale,Gen,Single,2,467867,0,1,4,2,400,Regular,211
226596,Kooyong,Arkley,Gen,Single,2,474817,0,1,4,2,400,Regular,224
226597,Macleod,Haring,Gen,Single,2,667837,0,1,4,2,512,Regular,266
226598,Kooyong,Drysdale,Gen,Single,2,483067,0,1,4,2,400,Regular,239
226599,Ivanhoe,Arkley,Gen,Single,2,447867,0,1,3,2,400,Regular,179
226600,Hawthorn,Condor,Gen,Double,2,732999,1,1,4,2,512,Regular,333
226601,Ivanhoe,Dowd,Gen,Single,2,472317,0,1,3,2,400,Regular,207
226602,Fitzroy,Matisse,Gen,Double,2,730591,1,1,4,2,468,Corner,384
226603,Carlton,Arkley,Gen,Single,2,449867,0,1,3,2,400,Regular,178
226604,Carlton,Drysdale,Gen,Single,2,466417,0,1,4,2,400,Regular,206
226605,Spotswood,Alpine,Gen,Single,2,744747,1,1,4,2,800,Corner,284
226606,Carlton,Dowd,Gen,Single,2,477167,0,1,4,2,400,Regular,218
226607,Hawthorn,Condor,Gen,Double,2,594517,1,1,4,2,512,Regular,333
226608,Ormond,Drysdale,Gen,Single,2,719447,1,1,3,2,900,Regular,237
226609,Hawthorn,Matisse,Gen,Double,2,627227,1,1,4,2,512,Regular,395
226610,Macleod,Laing,Gen,Single,2,751447,0,1,5,2,807,Regular,299
226611,Osborne,Heathland,Gen,Double,2,850547,0,1,5,2,995,Regular,416
226612,Portsea,Metropolitan,Gen,Double,2,804947,1,1,4,2,990,Regular,298
226613,Northcote,Dowd,Gen,Single,2,631057,0,1,4,2,508,Corner,250
226614,Sandringham,Arkley,Gen,Single,2,498327,0,1,3,2,329,Corner,151
226615,Cremorne,Haring,Gen,Single,2,554067,0,1,4,2,429,Corner,177
226616,Macleod,Drysdale,Gen,Single,2,507100,0,1,4,2,544,Regular,283
226617,Carlton,Drysdale,Gen,Single,2,527137,0,1,3,2,376,Regular,178
226621,Mckinnon,Rainforest,Gen,Double,2,688460,1,1,3,2,313,Regular,259
226622,Ashwood,Monet,Gen,Double,2,693760,1,1,4,2,313,Regular,298
226625,Macleod,Nolan,Gen,Single,2,737200,0,1,4,2,800,Corner,283
226626,Spotswood,Alpine,Gen,Single,2,743500,1,1,4,2,800,Corner,284
226627,Malvern,Woodland,Gen,Single,2,740800,1,1,4,2,807,Regular,267
226629,Sandringham,Nolan,Gen,Single,2,532700,0,1,3,2,313,Regular,151
226630,Ivanhoe,Haring,Gen,Single,2,543800,0,1,3,2,313,Regular,179
226631,Carlton,Drysdale,Gen,Single,2,545600,0,1,3,2,313,Regular,178
226634,Carlton,Nolan,Gen,Single,2,548600,0,1,3,2,313,Regular,178
226635,Ormond,Drysdale,Gen,Single,2,625990,1,1,4,2,512,Regular,263
226636,Spotswood,Drysdale,Gen,Single,2,603390,0,1,3,2,512,Regular,223
226637,Macleod,Arkley,Gen,Single,2,624190,0,1,4,2,512,Regular,266
226638,Alphington,Drysdale,Gen,Single,2,480177,0,1,3,2,252,Regular,153
226639,Alphington,Haring,Gen,Single,2,480177,0,1,3,2,252,Regular,153
226640,Sandringham,Drysdale,Gen,Single,2,479727,0,1,3,2,252,Regular,151
226641,Sandringham,Haring,Gen,Single,2,479727,0,1,3,2,252,Regular,151
226642,Ashwood,Condor,Gen,Double,2,576967,1,1,4,2,252,Regular,241
226643,Ashwood,Monet,Gen,Double,2,579967,1,1,4,2,252,Regular,241
226644,Ashwood,Matisse,Gen,Double,2,579967,1,1,4,2,252,Regular,241
226645,Alphington,Dowd,Gen,Single,2,485177,0,1,3,2,252,Regular,153
226646,Sandringham,Dowd,Gen,Single,2,484727,0,1,3,2,252,Regular,151
226647,Hawthorn,Condor,Gen,Double,2,575100,1,1,4,2,480,Regular,395
226648,Caulfield,Drysdale,Gen,Single,2,474300,0,1,4,2,480,Regular,249
226649,Fitzroy,Condor,Gen,Double,2,550500,1,1,4,2,480,Regular,323
226650,Strathmore,Drysdale,Gen,Single,2,499330,0,1,4,2,540,Corner,251
226651,Malvern,Drysdale,Gen,Single,2,498750,0,1,4,2,583,Corner,234
226652,Williamstown,Drysdale,Gen,Single,2,475400,0,1,4,2,480,Regular,251
226653,Ashwood,Condor,Gen,Double,2,603100,1,1,4,2,544,Regular,352
226654,Albion,Condor,Gen,Double,1,580940,0,1,3,2,400,Regular,161
226655,Elwood,Streeton,Gen,Double,2,627290,1,1,3,2,448,Regular,224
226656,Kingsbury,Streeton,Gen,Double,1,603590,1,1,3,2,448,Regular,169
226662,Elwood,Condor,Gen,Double,2,703970,1,1,3,2,315,Regular,224
226663,Ripponlea,Matisse,Gen,Double,2,703270,1,1,4,2,315,Regular,207
226664,Strathmore,Drysdale,Gen,Single,2,607640,0,1,4,2,512,Regular,234
226665,Mckinnon,Urban,Gen,Double,2,640400,1,1,4,2,400,Regular,307
226666,Portsea,Urban,Gen,Double,2,761980,1,1,4,2,512,Regular,426
226667,Canterbury,Drysdale,Gen,Single,2,607240,0,1,4,2,512,Regular,234
226668,Carlton,Haring,Gen,Single,2,533570,0,1,4,2,400,Regular,206
226669,Ivanhoe,Drysdale,Gen,Single,2,534270,0,1,3,2,400,Regular,207
226670,Kooyong,Drysdale,Gen,Single,2,519870,0,1,3,2,400,Regular,182
226671,Parkville,Drysdale,Gen,Single,2,535570,0,1,4,2,400,Regular,208
226672,Ashwood,Condor,Gen,Double,2,648630,1,1,4,2,400,Regular,352
226673,Collingwood,Arkley,Gen,Single,2,457320,0,1,3,2,294,Regular,172
226674,Carlton,Drysdale,Gen,Single,2,722490,0,1,3,2,682,Regular,178
226675,Camberwell,Haring,Gen,Single,1,456380,0,1,3,2,294,Regular,160
226676,Elwood,Streeton,Gen,Double,2,551030,1,1,3,2,294,Regular,239
226677,Cremorne,Arkley,Gen,Single,2,718190,0,1,4,2,682,Regular,172
226678,Ripponlea,Condor,Gen,Double,2,535260,1,1,4,2,294,Regular,215
226679,Carlton,Drysdale,Gen,Single,2,511690,0,1,4,2,350,Regular,206
226680,Carlton,Arkley,Gen,Single,2,511690,0,1,4,2,350,Regular,206
226681,Carlton,Haring,Gen,Single,2,511690,0,1,4,2,350,Regular,206
226682,Kooyong,Drysdale,Gen,Single,2,640590,0,1,3,2,448,Regular,182
226683,Ivanhoe,Arkley,Gen,Single,2,512390,0,1,3,2,350,Regular,207
226684,Ivanhoe,Drysdale,Gen,Single,2,512390,0,1,3,2,350,Regular,207
226685,Ivanhoe,Haring,Gen,Single,2,512390,0,1,3,2,350,Regular,207
226686,Ivanhoe,Haring,Gen,Single,2,671690,0,1,3,2,512,Regular,179
226687,Parkville,Drysdale,Gen,Single,2,513690,0,1,4,2,350,Regular,208
226688,Parkville,Drysdale,Gen,Single,2,513690,0,1,4,2,350,Regular,208
226689,Parkville,Drysdale,Gen,Single,2,513690,0,1,4,2,350,Regular,208
226690,Kooyong,Drysdale,Gen,Single,2,497690,0,1,3,2,350,Regular,182
226691,Kooyong,Haring,Gen,Single,2,497690,0,1,3,2,350,Regular,182
226692,Kooyong,Arkley,Gen,Single,2,497690,0,1,3,2,350,Regular,182
226693,Ashwood,Condor,Gen,Double,2,626730,1,1,4,2,350,Regular,352
226694,Ashwood,Condor,Gen,Double,2,626730,1,1,4,2,350,Regular,352
226695,Ashwood,Streeton,Gen,Double,2,626730,1,1,4,2,350,Regular,352
226696,Mckinnon,Heathland,Gen,Double,2,618150,1,1,4,2,350,Regular,307
226697,Mckinnon,Heathland,Gen,Double,2,618150,1,1,4,2,350,Regular,307
226698,Mckinnon,Urban,Gen,Double,2,618150,1,1,4,2,350,Regular,307
226699,Carlton,Arkley,Gen,Single,2,516690,0,1,4,2,350,Regular,206
226700,Carlton,Drysdale,Gen,Single,2,516690,0,1,4,2,350,Regular,206
226701,Ivanhoe,Haring,Gen,Single,2,517390,0,1,3,2,350,Regular,207
226702,Ivanhoe,Arkley,Gen,Single,2,517390,0,1,3,2,350,Regular,207
226703,Parkville,Drysdale,Gen,Single,2,518690,0,1,4,2,350,Regular,208
226704,Parkville,Drysdale,Gen,Single,2,518690,0,1,4,2,350,Regular,208
226705,Kooyong,Arkley,Gen,Single,2,502690,0,1,3,2,350,Regular,182
226706,Kooyong,Haring,Gen,Single,2,502690,0,1,3,2,350,Regular,182
226707,Ashwood,Streeton,Gen,Double,2,631730,1,1,4,2,350,Regular,352
226708,Ashwood,Condor,Gen,Double,2,631730,1,1,4,2,350,Regular,352
226709,Mckinnon,Urban,Gen,Double,2,623150,1,1,4,2,350,Regular,307
226710,Mckinnon,Heathland,Gen,Double,2,623150,1,1,4,2,350,Regular,307
226711,Collingwood,Arkley,Gen,Single,2,464640,0,1,3,2,294,Regular,172
226712,Collingwood,Drysdale,Gen,Single,2,464640,0,1,3,2,294,Regular,172
226713,Camberwell,Haring,Gen,Single,1,463540,0,1,3,2,294,Regular,160
226714,Camberwell,Drysdale,Gen,Single,1,463540,0,1,3,2,294,Regular,160
226715,Elwood,Streeton,Gen,Double,2,554600,1,1,3,2,294,Regular,239
226716,Elwood,Condor,Gen,Double,2,554600,1,1,3,2,294,Regular,239
226717,Ripponlea,Streeton,Gen,Double,2,542160,1,1,4,2,294,Regular,215
226718,Ripponlea,Condor,Gen,Double,2,542160,1,1,4,2,294,Regular,215
226719,Hawthorn,Matisse,Gen,Double,2,739338,1,1,5,2,524,Corner,432
226720,Strathmore,Drysdale,Gen,Single,2,632120,1,1,4,2,528,Regular,268
226721,Ashwood,Condor,Gen,Double,2,615700,1,1,4,2,400,Regular,241
226722,Fitzroy,Monet,Gen,Double,2,639000,1,1,4,2,392,Regular,323
226724,Kooyong,Drysdale,Gen,Single,2,612510,0,1,4,2,555,Corner,224
226725,Vermont,Dowd,Gen,Single,2,722947,0,1,4,2,800,Corner,251
226726,Macleod,Drysdale,Gen,Single,2,737347,0,1,4,2,900,Regular,283
226727,Spotswood,Woodland,Gen,Single,2,721147,0,1,3,2,807,Regular,223
226728,Ormond,Laing,Gen,Single,2,741047,1,1,4,2,995,Regular,263
226729,Macleod,Nolan,Gen,Single,2,729747,0,1,4,2,990,Regular,238
226730,Ripponlea,Condor,Gen,Double,2,564637,1,1,4,2,252,Regular,207
226731,Ripponlea,Matisse,Gen,Double,2,567637,1,1,4,2,252,Regular,207
226732,Carlton,Drysdale,Gen,Single,2,646010,0,1,4,2,547,Corner,218
226733,Kensington,Arkley,Gen,Single,2,646610,0,1,4,2,547,Corner,213
226734,Kooyong,Haring,Gen,Single,2,648110,0,1,4,2,547,Corner,224
226735,Parkville,Drysdale,Gen,Single,2,643010,0,1,4,2,547,Corner,208
226736,Ashwood,Condor,Gen,Double,2,779440,1,1,5,2,547,Corner,384
226737,Mckinnon,Heathland,Gen,Double,2,759130,1,1,5,2,547,Corner,340
226738,Camberwell,Drysdale,Gen,Single,1,546250,0,1,3,2,465,Corner,142
226739,Elwood,Streeton,Gen,Double,2,639160,1,1,3,2,465,Corner,224
226740,Caulfield,Arkley,Gen,Single,2,529170,0,1,3,2,350,Regular,207
226741,Cremorne,Haring,Gen,Single,2,513560,0,1,4,2,350,Regular,177
226742,Fitzroy,Condor,Gen,Double,2,622600,1,1,4,2,350,Regular,323
226743,Hawthorn,Condor,Gen,Double,2,621900,1,1,4,2,350,Regular,333
226744,Osborne,Heathland,Gen,Double,2,641330,1,1,4,2,350,Regular,352
226745,Ashwood,Monet,Gen,Double,2,554190,1,1,4,2,448,Regular,241
226747,Fitzroy,Matisse,Gen,Double,2,591990,1,1,4,2,496,Regular,323
226748,Hawthorn,Monet,Gen,Double,2,567290,1,1,4,2,424,Regular,333
226749,Ashwood,Condor,Gen,Double,2,554990,1,1,4,2,400,Regular,298
226750,Portsea,Metropolitan,Gen,Double,2,565890,1,1,4,2,424,Regular,298
226751,Oakleigh,Matisse,Gen,Double,2,510590,1,1,4,2,395,Regular,204
226752,Ashwood,Orana,Gen,Double,2,567990,1,1,4,2,392,Regular,298
226753,Albion,Matisse,Gen,Double,1,542850,0,1,3,2,300,Regular,161
226754,Sandringham,Arkley,Gen,Single,2,484600,0,1,3,2,350,Regular,151
226755,Ivanhoe,Drysdale,Gen,Single,2,526000,0,1,3,2,406,Corner,179
226756,Strathmore,Dowd,Gen,Single,2,574600,0,1,4,2,424,Regular,234
226757,Alphington,Haring,Gen,Single,2,500000,0,1,3,2,375,Corner,153
226758,Kooyong,Nolan,Gen,Single,2,503400,0,1,3,2,351,Regular,182
226760,Canterbury,Alpine,Gen,Single,2,560700,0,1,4,2,407,Regular,234
226761,Sandringham,Dowd,Gen,Single,2,444050,0,1,3,2,275,Regular,151
226762,Macleod,Strider,Gen,Single,2,609000,0,1,4,2,465,Regular,266
226763,Alphington,Arkley,Gen,Single,2,461550,0,1,3,2,294,Regular,153
226772,Clifton,Haring,Gen,Single,1,473939,0,1,2,2,220,Regular,130
226773,Ripponlea,Monet,Gen,Double,2,573082,1,1,4,2,220,Regular,207
226775,Clifton,Haring,Gen,Single,1,473939,0,1,2,2,220,Regular,130
226776,Ripponlea,Monet,Gen,Double,2,573082,1,1,4,2,220,Regular,207
226777,Carlton,Drysdale,Gen,Single,2,615740,0,1,4,2,409,Corner,218
226778,Kooyong,Haring,Gen,Single,2,809840,0,1,4,2,376,Corner,224
226779,Canterbury,Drysdale,Gen,Single,2,601577,0,1,4,2,437,Regular,234
226783,Collingwood,Drysdale,Gen,Single,2,501490,0,1,3,2,344,Irregular,148
226784,Alphington,Drysdale,Gen,Single,2,437857,0,1,3,2,275,Regular,153
226786,Carlton,Nolan,Gen,Single,2,526190,0,1,3,2,355,Irregular,178
226787,Ashwood,Monet,Gen,Double,2,633517,1,1,4,2,355,Irregular,298
226788,Elwood,Matisse,Gen,Double,2,599317,1,1,3,2,344,Irregular,224
226789,Spotswood,Drysdale,Gen,Single,2,653690,1,1,4,2,544,Regular,284
226791,Malvern,Drysdale,Gen,Single,2,641300,1,1,4,2,562,Regular,267
226793,Caulfield,Drysdale,Gen,Single,2,570780,0,1,3,2,392,Regular,207
226794,Macleod,Drysdale,Gen,Single,2,647390,0,1,4,2,544,Regular,283
226795,Macleod,Drysdale,Gen,Single,2,625990,0,1,4,2,507,Corner,266
226796,Spotswood,Drysdale,Gen,Single,2,618290,0,1,3,2,512,Regular,223
226797,Canterbury,Drysdale,Gen,Single,2,657090,0,1,4,2,576,Regular,250
226798,Malvern,Alpine,Gen,Single,2,637540,0,1,4,2,539,Corner,234
226799,Carlton,Nolan,Gen,Single,2,558890,0,1,4,2,350,Regular,206
226800,Ivanhoe,Dowd,Gen,Single,2,552300,0,1,3,2,378,Regular,207
226801,Parkville,Drysdale,Gen,Single,2,557890,0,1,4,2,350,Regular,208
226802,Carlton,Laing,Gen,Single,2,544190,0,1,3,2,350,Regular,178
226803,Sandringham,Drysdale,Gen,Single,2,444060,0,1,3,2,263,Regular,151
226806,Ashwood,Matisse,Gen,Double,2,628990,1,1,4,2,350,Regular,241
226807,Kooyong,Laing,Gen,Single,2,598390,0,1,4,2,400,Regular,239
226808,Canterbury,Drysdale,Gen,Single,2,649590,0,1,4,2,512,Regular,250
226809,Malvern,Drysdale,Gen,Single,2,583950,0,1,4,2,392,Regular,234
226810,Strathmore,Nolan,Gen,Single,2,588600,0,1,4,2,392,Regular,234
226811,Mckinnon,Rainforest,Gen,Double,2,665280,1,1,4,2,350,Regular,307
